count,sensor,date,time,day,month,high_tmp,low_tmp,high_prcp
2248,Melbourne Central,2013-02-09,13,Sat,Feb,not,not,none
1734,Flinders Street Station Underpass,2013-02-09,14,Sat,Feb,not,not,none
2510,Melbourne Central,2013-02-09,14,Sat,Feb,not,not,none
1633,Flinders Street Station Underpass,2013-02-09,15,Sat,Feb,not,not,none
2566,Melbourne Central,2013-02-09,15,Sat,Feb,not,not,none
1628,Flinders Street Station Underpass,2013-02-09,16,Sat,Feb,not,not,none
2201,Melbourne Central,2013-02-09,16,Sat,Feb,not,not,none
1504,Flinders Street Station Underpass,2013-02-09,17,Sat,Feb,not,not,none
2157,Melbourne Central,2013-02-09,17,Sat,Feb,not,not,none
1494,Flinders Street Station Underpass,2013-02-09,18,Sat,Feb,not,not,none
1944,Melbourne Central,2013-02-09,18,Sat,Feb,not,not,none
1359,Flinders Street Station Underpass,2013-02-09,19,Sat,Feb,not,not,none
1894,Melbourne Central,2013-02-09,19,Sat,Feb,not,not,none
1153,Flinders Street Station Underpass,2013-02-09,20,Sat,Feb,not,not,none
1820,Melbourne Central,2013-02-09,20,Sat,Feb,not,not,none
1200,Flinders Street Station Underpass,2013-02-09,21,Sat,Feb,not,not,none
1566,Melbourne Central,2013-02-09,21,Sat,Feb,not,not,none
1725,Flinders Street Station Underpass,2013-02-09,22,Sat,Feb,not,not,none
1499,Melbourne Central,2013-02-09,22,Sat,Feb,not,not,none
1457,Flinders Street Station Underpass,2013-02-09,23,Sat,Feb,not,not,none
1252,Melbourne Central,2013-02-09,23,Sat,Feb,not,not,none
866,Flinders Street Station Underpass,2013-02-10,0,Sun,Feb,not,not,none
949,Melbourne Central,2013-02-10,0,Sun,Feb,not,not,none
311,Flinders Street Station Underpass,2013-02-10,1,Sun,Feb,not,not,none
481,Melbourne Central,2013-02-10,1,Sun,Feb,not,not,none
239,Flinders Street Station Underpass,2013-02-10,2,Sun,Feb,not,not,none
315,Melbourne Central,2013-02-10,2,Sun,Feb,not,not,none
173,Flinders Street Station Underpass,2013-02-10,3,Sun,Feb,not,not,none
281,Melbourne Central,2013-02-10,3,Sun,Feb,not,not,none
70,Flinders Street Station Underpass,2013-02-10,4,Sun,Feb,not,not,none
98,Melbourne Central,2013-02-10,4,Sun,Feb,not,not,none
66,Flinders Street Station Underpass,2013-02-10,5,Sun,Feb,not,not,none
45,Melbourne Central,2013-02-10,5,Sun,Feb,not,not,none
43,Flinders Street Station Underpass,2013-02-10,6,Sun,Feb,not,not,none
51,Melbourne Central,2013-02-10,6,Sun,Feb,not,not,none
101,Flinders Street Station Underpass,2013-02-10,7,Sun,Feb,not,not,none
111,Melbourne Central,2013-02-10,7,Sun,Feb,not,not,none
201,Flinders Street Station Underpass,2013-02-10,8,Sun,Feb,not,not,none
184,Melbourne Central,2013-02-10,8,Sun,Feb,not,not,none
496,Flinders Street Station Underpass,2013-02-10,9,Sun,Feb,not,not,none
399,Melbourne Central,2013-02-10,9,Sun,Feb,not,not,none
951,Flinders Street Station Underpass,2013-02-10,10,Sun,Feb,not,not,none
897,Melbourne Central,2013-02-10,10,Sun,Feb,not,not,none
1442,Flinders Street Station Underpass,2013-02-10,11,Sun,Feb,not,not,none
1399,Melbourne Central,2013-02-10,11,Sun,Feb,not,not,none
1849,Flinders Street Station Underpass,2013-02-10,12,Sun,Feb,not,not,none
2810,Melbourne Central,2013-02-10,12,Sun,Feb,not,not,none
2183,Flinders Street Station Underpass,2013-02-10,13,Sun,Feb,not,not,none
3154,Melbourne Central,2013-02-10,13,Sun,Feb,not,not,none
2313,Flinders Street Station Underpass,2013-02-10,14,Sun,Feb,not,not,none
3030,Melbourne Central,2013-02-10,14,Sun,Feb,not,not,none
2351,Flinders Street Station Underpass,2013-02-10,15,Sun,Feb,not,not,none
2742,Melbourne Central,2013-02-10,15,Sun,Feb,not,not,none
1998,Flinders Street Station Underpass,2013-02-10,16,Sun,Feb,not,not,none
2552,Melbourne Central,2013-02-10,16,Sun,Feb,not,not,none
1775,Flinders Street Station Underpass,2013-02-10,17,Sun,Feb,not,not,none
2519,Melbourne Central,2013-02-10,17,Sun,Feb,not,not,none
1424,Flinders Street Station Underpass,2013-02-10,18,Sun,Feb,not,not,none
2017,Melbourne Central,2013-02-10,18,Sun,Feb,not,not,none
1068,Flinders Street Station Underpass,2013-02-10,19,Sun,Feb,not,not,none
1822,Melbourne Central,2013-02-10,19,Sun,Feb,not,not,none
1073,Flinders Street Station Underpass,2013-02-10,20,Sun,Feb,not,not,none
1395,Melbourne Central,2013-02-10,20,Sun,Feb,not,not,none
796,Flinders Street Station Underpass,2013-02-10,21,Sun,Feb,not,not,none
1282,Melbourne Central,2013-02-10,21,Sun,Feb,not,not,none
784,Flinders Street Station Underpass,2013-02-10,22,Sun,Feb,not,not,none
962,Melbourne Central,2013-02-10,22,Sun,Feb,not,not,none
843,Flinders Street Station Underpass,2013-02-10,23,Sun,Feb,not,not,none
470,Melbourne Central,2013-02-10,23,Sun,Feb,not,not,none
218,Flinders Street Station Underpass,2013-02-11,0,Mon,Feb,not,not,none
184,Melbourne Central,2013-02-11,0,Mon,Feb,not,not,none
90,Flinders Street Station Underpass,2013-02-11,1,Mon,Feb,not,not,none
100,Melbourne Central,2013-02-11,1,Mon,Feb,not,not,none
31,Flinders Street Station Underpass,2013-02-11,2,Mon,Feb,not,not,none
44,Melbourne Central,2013-02-11,2,Mon,Feb,not,not,none
13,Flinders Street Station Underpass,2013-02-11,3,Mon,Feb,not,not,none
17,Melbourne Central,2013-02-11,3,Mon,Feb,not,not,none
19,Flinders Street Station Underpass,2013-02-11,4,Mon,Feb,not,not,none
10,Melbourne Central,2013-02-11,4,Mon,Feb,not,not,none
45,Flinders Street Station Underpass,2013-02-11,5,Mon,Feb,not,not,none
47,Melbourne Central,2013-02-11,5,Mon,Feb,not,not,none
244,Flinders Street Station Underpass,2013-02-11,6,Mon,Feb,not,not,none
108,Melbourne Central,2013-02-11,6,Mon,Feb,not,not,none
962,Flinders Street Station Underpass,2013-02-11,7,Mon,Feb,not,not,none
312,Melbourne Central,2013-02-11,7,Mon,Feb,not,not,none
2367,Flinders Street Station Underpass,2013-02-11,8,Mon,Feb,not,not,none
875,Melbourne Central,2013-02-11,8,Mon,Feb,not,not,none
1142,Flinders Street Station Underpass,2013-02-11,9,Mon,Feb,not,not,none
884,Melbourne Central,2013-02-11,9,Mon,Feb,not,not,none
804,Flinders Street Station Underpass,2013-02-11,10,Mon,Feb,not,not,none
938,Melbourne Central,2013-02-11,10,Mon,Feb,not,not,none
1004,Flinders Street Station Underpass,2013-02-11,11,Mon,Feb,not,not,none
1054,Melbourne Central,2013-02-11,11,Mon,Feb,not,not,none
1841,Flinders Street Station Underpass,2013-02-11,12,Mon,Feb,not,not,none
2456,Melbourne Central,2013-02-11,12,Mon,Feb,not,not,none
2095,Flinders Street Station Underpass,2013-02-11,13,Mon,Feb,not,not,none
2703,Melbourne Central,2013-02-11,13,Mon,Feb,not,not,none
1377,Flinders Street Station Underpass,2013-02-11,14,Mon,Feb,not,not,none
2358,Melbourne Central,2013-02-11,14,Mon,Feb,not,not,none
1248,Flinders Street Station Underpass,2013-02-11,15,Mon,Feb,not,not,none
2263,Melbourne Central,2013-02-11,15,Mon,Feb,not,not,none
1526,Flinders Street Station Underpass,2013-02-11,16,Mon,Feb,not,not,none
2184,Melbourne Central,2013-02-11,16,Mon,Feb,not,not,none
2431,Flinders Street Station Underpass,2013-02-11,17,Mon,Feb,not,not,none
2484,Melbourne Central,2013-02-11,17,Mon,Feb,not,not,none
1471,Flinders Street Station Underpass,2013-02-11,18,Mon,Feb,not,not,none
2088,Melbourne Central,2013-02-11,18,Mon,Feb,not,not,none
958,Flinders Street Station Underpass,2013-02-11,19,Mon,Feb,not,not,none
1589,Melbourne Central,2013-02-11,19,Mon,Feb,not,not,none
707,Flinders Street Station Underpass,2013-02-11,20,Mon,Feb,not,not,none
1371,Melbourne Central,2013-02-11,20,Mon,Feb,not,not,none
702,Flinders Street Station Underpass,2013-02-11,21,Mon,Feb,not,not,none
1130,Melbourne Central,2013-02-11,21,Mon,Feb,not,not,none
508,Flinders Street Station Underpass,2013-02-11,22,Mon,Feb,not,not,none
713,Melbourne Central,2013-02-11,22,Mon,Feb,not,not,none
368,Flinders Street Station Underpass,2013-02-11,23,Mon,Feb,not,not,none
402,Melbourne Central,2013-02-11,23,Mon,Feb,not,not,none
142,Flinders Street Station Underpass,2013-02-12,0,Tues,Feb,not,not,none
179,Melbourne Central,2013-02-12,0,Tues,Feb,not,not,none
51,Flinders Street Station Underpass,2013-02-12,1,Tues,Feb,not,not,none
46,Melbourne Central,2013-02-12,1,Tues,Feb,not,not,none
31,Flinders Street Station Underpass,2013-02-12,2,Tues,Feb,not,not,none
42,Melbourne Central,2013-02-12,2,Tues,Feb,not,not,none
29,Flinders Street Station Underpass,2013-02-12,3,Tues,Feb,not,not,none
7,Melbourne Central,2013-02-12,3,Tues,Feb,not,not,none
22,Flinders Street Station Underpass,2013-02-12,4,Tues,Feb,not,not,none
9,Melbourne Central,2013-02-12,4,Tues,Feb,not,not,none
54,Flinders Street Station Underpass,2013-02-12,5,Tues,Feb,not,not,none
42,Melbourne Central,2013-02-12,5,Tues,Feb,not,not,none
280,Flinders Street Station Underpass,2013-02-12,6,Tues,Feb,not,not,none
152,Melbourne Central,2013-02-12,6,Tues,Feb,not,not,none
1066,Flinders Street Station Underpass,2013-02-12,7,Tues,Feb,not,not,none
346,Melbourne Central,2013-02-12,7,Tues,Feb,not,not,none
2340,Flinders Street Station Underpass,2013-02-12,8,Tues,Feb,not,not,none
955,Melbourne Central,2013-02-12,8,Tues,Feb,not,not,none
1161,Flinders Street Station Underpass,2013-02-12,9,Tues,Feb,not,not,none
824,Melbourne Central,2013-02-12,9,Tues,Feb,not,not,none
772,Flinders Street Station Underpass,2013-02-12,10,Tues,Feb,not,not,none
1114,Melbourne Central,2013-02-12,10,Tues,Feb,not,not,none
1010,Flinders Street Station Underpass,2013-02-12,11,Tues,Feb,not,not,none
1404,Melbourne Central,2013-02-12,11,Tues,Feb,not,not,none
1853,Flinders Street Station Underpass,2013-02-12,12,Tues,Feb,not,not,none
2543,Melbourne Central,2013-02-12,12,Tues,Feb,not,not,none
2043,Flinders Street Station Underpass,2013-02-12,13,Tues,Feb,not,not,none
2587,Melbourne Central,2013-02-12,13,Tues,Feb,not,not,none
1387,Flinders Street Station Underpass,2013-02-12,14,Tues,Feb,not,not,none
2338,Melbourne Central,2013-02-12,14,Tues,Feb,not,not,none
1235,Flinders Street Station Underpass,2013-02-12,15,Tues,Feb,not,not,none
2414,Melbourne Central,2013-02-12,15,Tues,Feb,not,not,none
1618,Flinders Street Station Underpass,2013-02-12,16,Tues,Feb,not,not,none
2427,Melbourne Central,2013-02-12,16,Tues,Feb,not,not,none
2428,Flinders Street Station Underpass,2013-02-12,17,Tues,Feb,not,not,none
2496,Melbourne Central,2013-02-12,17,Tues,Feb,not,not,none
1560,Flinders Street Station Underpass,2013-02-12,18,Tues,Feb,not,not,none
2172,Melbourne Central,2013-02-12,18,Tues,Feb,not,not,none
945,Flinders Street Station Underpass,2013-02-12,19,Tues,Feb,not,not,none
1689,Melbourne Central,2013-02-12,19,Tues,Feb,not,not,none
807,Flinders Street Station Underpass,2013-02-12,20,Tues,Feb,not,not,none
1523,Melbourne Central,2013-02-12,20,Tues,Feb,not,not,none
765,Flinders Street Station Underpass,2013-02-12,21,Tues,Feb,not,not,none
1266,Melbourne Central,2013-02-12,21,Tues,Feb,not,not,none
662,Flinders Street Station Underpass,2013-02-12,22,Tues,Feb,not,not,none
886,Melbourne Central,2013-02-12,22,Tues,Feb,not,not,none
427,Flinders Street Station Underpass,2013-02-12,23,Tues,Feb,not,not,none
456,Melbourne Central,2013-02-12,23,Tues,Feb,not,not,none
202,Flinders Street Station Underpass,2013-02-13,0,Wed,Feb,not,not,none
220,Melbourne Central,2013-02-13,0,Wed,Feb,not,not,none
49,Flinders Street Station Underpass,2013-02-13,1,Wed,Feb,not,not,none
97,Melbourne Central,2013-02-13,1,Wed,Feb,not,not,none
28,Flinders Street Station Underpass,2013-02-13,2,Wed,Feb,not,not,none
41,Melbourne Central,2013-02-13,2,Wed,Feb,not,not,none
21,Flinders Street Station Underpass,2013-02-13,3,Wed,Feb,not,not,none
32,Melbourne Central,2013-02-13,3,Wed,Feb,not,not,none
24,Flinders Street Station Underpass,2013-02-13,4,Wed,Feb,not,not,none
28,Melbourne Central,2013-02-13,4,Wed,Feb,not,not,none
62,Flinders Street Station Underpass,2013-02-13,5,Wed,Feb,not,not,none
66,Melbourne Central,2013-02-13,5,Wed,Feb,not,not,none
282,Flinders Street Station Underpass,2013-02-13,6,Wed,Feb,not,not,none
183,Melbourne Central,2013-02-13,6,Wed,Feb,not,not,none
1033,Flinders Street Station Underpass,2013-02-13,7,Wed,Feb,not,not,none
350,Melbourne Central,2013-02-13,7,Wed,Feb,not,not,none
2314,Flinders Street Station Underpass,2013-02-13,8,Wed,Feb,not,not,none
922,Melbourne Central,2013-02-13,8,Wed,Feb,not,not,none
1232,Flinders Street Station Underpass,2013-02-13,9,Wed,Feb,not,not,none
871,Melbourne Central,2013-02-13,9,Wed,Feb,not,not,none
882,Flinders Street Station Underpass,2013-02-13,10,Wed,Feb,not,not,none
989,Melbourne Central,2013-02-13,10,Wed,Feb,not,not,none
993,Flinders Street Station Underpass,2013-02-13,11,Wed,Feb,not,not,none
1144,Melbourne Central,2013-02-13,11,Wed,Feb,not,not,none
1901,Flinders Street Station Underpass,2013-02-13,12,Wed,Feb,not,not,none
2541,Melbourne Central,2013-02-13,12,Wed,Feb,not,not,none
2026,Flinders Street Station Underpass,2013-02-13,13,Wed,Feb,not,not,none
2868,Melbourne Central,2013-02-13,13,Wed,Feb,not,not,none
1362,Flinders Street Station Underpass,2013-02-13,14,Wed,Feb,not,not,none
2448,Melbourne Central,2013-02-13,14,Wed,Feb,not,not,none
1243,Flinders Street Station Underpass,2013-02-13,15,Wed,Feb,not,not,none
2419,Melbourne Central,2013-02-13,15,Wed,Feb,not,not,none
1442,Flinders Street Station Underpass,2013-02-13,16,Wed,Feb,not,not,none
2465,Melbourne Central,2013-02-13,16,Wed,Feb,not,not,none
2398,Flinders Street Station Underpass,2013-02-13,17,Wed,Feb,not,not,none
2671,Melbourne Central,2013-02-13,17,Wed,Feb,not,not,none
1588,Flinders Street Station Underpass,2013-02-13,18,Wed,Feb,not,not,none
2398,Melbourne Central,2013-02-13,18,Wed,Feb,not,not,none
1009,Flinders Street Station Underpass,2013-02-13,19,Wed,Feb,not,not,none
1980,Melbourne Central,2013-02-13,19,Wed,Feb,not,not,none
803,Flinders Street Station Underpass,2013-02-13,20,Wed,Feb,not,not,none
1689,Melbourne Central,2013-02-13,20,Wed,Feb,not,not,none
827,Flinders Street Station Underpass,2013-02-13,21,Wed,Feb,not,not,none
1329,Melbourne Central,2013-02-13,21,Wed,Feb,not,not,none
889,Flinders Street Station Underpass,2013-02-13,22,Wed,Feb,not,not,none
1088,Melbourne Central,2013-02-13,22,Wed,Feb,not,not,none
506,Flinders Street Station Underpass,2013-02-13,23,Wed,Feb,not,not,none
562,Melbourne Central,2013-02-13,23,Wed,Feb,not,not,none
242,Flinders Street Station Underpass,2013-02-14,0,Thurs,Feb,not,not,none
287,Melbourne Central,2013-02-14,0,Thurs,Feb,not,not,none
80,Flinders Street Station Underpass,2013-02-14,1,Thurs,Feb,not,not,none
117,Melbourne Central,2013-02-14,1,Thurs,Feb,not,not,none
20,Flinders Street Station Underpass,2013-02-14,2,Thurs,Feb,not,not,none
92,Melbourne Central,2013-02-14,2,Thurs,Feb,not,not,none
20,Flinders Street Station Underpass,2013-02-14,3,Thurs,Feb,not,not,none
28,Melbourne Central,2013-02-14,3,Thurs,Feb,not,not,none
34,Flinders Street Station Underpass,2013-02-14,4,Thurs,Feb,not,not,none
16,Melbourne Central,2013-02-14,4,Thurs,Feb,not,not,none
61,Flinders Street Station Underpass,2013-02-14,5,Thurs,Feb,not,not,none
66,Melbourne Central,2013-02-14,5,Thurs,Feb,not,not,none
329,Flinders Street Station Underpass,2013-02-14,6,Thurs,Feb,not,not,none
170,Melbourne Central,2013-02-14,6,Thurs,Feb,not,not,none
1098,Flinders Street Station Underpass,2013-02-14,7,Thurs,Feb,not,not,none
363,Melbourne Central,2013-02-14,7,Thurs,Feb,not,not,none
2310,Flinders Street Station Underpass,2013-02-14,8,Thurs,Feb,not,not,none
905,Melbourne Central,2013-02-14,8,Thurs,Feb,not,not,none
1310,Flinders Street Station Underpass,2013-02-14,9,Thurs,Feb,not,not,none
910,Melbourne Central,2013-02-14,9,Thurs,Feb,not,not,none
897,Flinders Street Station Underpass,2013-02-14,10,Thurs,Feb,not,not,none
986,Melbourne Central,2013-02-14,10,Thurs,Feb,not,not,none
1003,Flinders Street Station Underpass,2013-02-14,11,Thurs,Feb,not,not,none
1185,Melbourne Central,2013-02-14,11,Thurs,Feb,not,not,none
2024,Flinders Street Station Underpass,2013-02-14,12,Thurs,Feb,not,not,none
3011,Melbourne Central,2013-02-14,12,Thurs,Feb,not,not,none
2144,Flinders Street Station Underpass,2013-02-14,13,Thurs,Feb,not,not,none
3207,Melbourne Central,2013-02-14,13,Thurs,Feb,not,not,none
1587,Flinders Street Station Underpass,2013-02-14,14,Thurs,Feb,not,not,none
2724,Melbourne Central,2013-02-14,14,Thurs,Feb,not,not,none
1437,Flinders Street Station Underpass,2013-02-14,15,Thurs,Feb,not,not,none
2839,Melbourne Central,2013-02-14,15,Thurs,Feb,not,not,none
1624,Flinders Street Station Underpass,2013-02-14,16,Thurs,Feb,not,not,none
2477,Melbourne Central,2013-02-14,16,Thurs,Feb,not,not,none
2606,Flinders Street Station Underpass,2013-02-14,17,Thurs,Feb,not,not,none
2819,Melbourne Central,2013-02-14,17,Thurs,Feb,not,not,none
1768,Flinders Street Station Underpass,2013-02-14,18,Thurs,Feb,not,not,none
2541,Melbourne Central,2013-02-14,18,Thurs,Feb,not,not,none
1086,Flinders Street Station Underpass,2013-02-14,19,Thurs,Feb,not,not,none
2334,Melbourne Central,2013-02-14,19,Thurs,Feb,not,not,none
893,Flinders Street Station Underpass,2013-02-14,20,Thurs,Feb,not,not,none
2067,Melbourne Central,2013-02-14,20,Thurs,Feb,not,not,none
880,Flinders Street Station Underpass,2013-02-14,21,Thurs,Feb,not,not,none
1793,Melbourne Central,2013-02-14,21,Thurs,Feb,not,not,none
934,Flinders Street Station Underpass,2013-02-14,22,Thurs,Feb,not,not,none
1292,Melbourne Central,2013-02-14,22,Thurs,Feb,not,not,none
653,Flinders Street Station Underpass,2013-02-14,23,Thurs,Feb,not,not,none
848,Melbourne Central,2013-02-14,23,Thurs,Feb,not,not,none
357,Flinders Street Station Underpass,2013-02-15,0,Fri,Feb,not,not,none
428,Melbourne Central,2013-02-15,0,Fri,Feb,not,not,none
102,Flinders Street Station Underpass,2013-02-15,1,Fri,Feb,not,not,none
233,Melbourne Central,2013-02-15,1,Fri,Feb,not,not,none
70,Flinders Street Station Underpass,2013-02-15,2,Fri,Feb,not,not,none
143,Melbourne Central,2013-02-15,2,Fri,Feb,not,not,none
47,Flinders Street Station Underpass,2013-02-15,3,Fri,Feb,not,not,none
70,Melbourne Central,2013-02-15,3,Fri,Feb,not,not,none
32,Flinders Street Station Underpass,2013-02-15,4,Fri,Feb,not,not,none
53,Melbourne Central,2013-02-15,4,Fri,Feb,not,not,none
54,Flinders Street Station Underpass,2013-02-15,5,Fri,Feb,not,not,none
66,Melbourne Central,2013-02-15,5,Fri,Feb,not,not,none
288,Flinders Street Station Underpass,2013-02-15,6,Fri,Feb,not,not,none
172,Melbourne Central,2013-02-15,6,Fri,Feb,not,not,none
1113,Flinders Street Station Underpass,2013-02-15,7,Fri,Feb,not,not,none
385,Melbourne Central,2013-02-15,7,Fri,Feb,not,not,none
2306,Flinders Street Station Underpass,2013-02-15,8,Fri,Feb,not,not,none
828,Melbourne Central,2013-02-15,8,Fri,Feb,not,not,none
1244,Flinders Street Station Underpass,2013-02-15,9,Fri,Feb,not,not,none
909,Melbourne Central,2013-02-15,9,Fri,Feb,not,not,none
855,Flinders Street Station Underpass,2013-02-15,10,Fri,Feb,not,not,none
914,Melbourne Central,2013-02-15,10,Fri,Feb,not,not,none
1070,Flinders Street Station Underpass,2013-02-15,11,Fri,Feb,not,not,none
1143,Melbourne Central,2013-02-15,11,Fri,Feb,not,not,none
2056,Flinders Street Station Underpass,2013-02-15,12,Fri,Feb,not,not,none
2680,Melbourne Central,2013-02-15,12,Fri,Feb,not,not,none
2072,Flinders Street Station Underpass,2013-02-15,13,Fri,Feb,not,not,none
2580,Melbourne Central,2013-02-15,13,Fri,Feb,not,not,none
1598,Flinders Street Station Underpass,2013-02-15,14,Fri,Feb,not,not,none
2253,Melbourne Central,2013-02-15,14,Fri,Feb,not,not,none
1385,Flinders Street Station Underpass,2013-02-15,15,Fri,Feb,not,not,none
2323,Melbourne Central,2013-02-15,15,Fri,Feb,not,not,none
1551,Flinders Street Station Underpass,2013-02-15,16,Fri,Feb,not,not,none
2506,Melbourne Central,2013-02-15,16,Fri,Feb,not,not,none
2419,Flinders Street Station Underpass,2013-02-15,17,Fri,Feb,not,not,none
2800,Melbourne Central,2013-02-15,17,Fri,Feb,not,not,none
1683,Flinders Street Station Underpass,2013-02-15,18,Fri,Feb,not,not,none
2726,Melbourne Central,2013-02-15,18,Fri,Feb,not,not,none
1218,Flinders Street Station Underpass,2013-02-15,19,Fri,Feb,not,not,none
2298,Melbourne Central,2013-02-15,19,Fri,Feb,not,not,none
1021,Flinders Street Station Underpass,2013-02-15,20,Fri,Feb,not,not,none
2294,Melbourne Central,2013-02-15,20,Fri,Feb,not,not,none
1007,Flinders Street Station Underpass,2013-02-15,21,Fri,Feb,not,not,none
