stn_id,date,variable,value,X5,X6,X7,X8
ASN00086071,20140529,TMIN,98,NA,NA,a,NA
ASN00086071,20140529,PRCP,0,NA,NA,a,NA
ASN00086071,20140530,TMAX,179,NA,NA,a,NA
ASN00086071,20140530,TMIN,64,NA,NA,a,NA
ASN00086071,20140530,PRCP,0,NA,NA,a,NA
ASN00086071,20140531,TMAX,188,NA,NA,a,NA
ASN00086071,20140531,TMIN,70,NA,NA,a,NA
ASN00086071,20140531,PRCP,0,NA,NA,a,NA
ASN00086071,20140601,TMAX,151,NA,NA,a,NA
ASN00086071,20140601,TMIN,114,NA,NA,a,NA
ASN00086071,20140602,TMAX,174,NA,NA,a,NA
ASN00086071,20140602,TMIN,115,NA,NA,a,NA
ASN00086071,20140602,PRCP,26,NA,NA,a,NA
ASN00086071,20140603,TMAX,166,NA,NA,a,NA
ASN00086071,20140603,TMIN,126,NA,NA,a,NA
ASN00086071,20140603,PRCP,32,NA,NA,a,NA
ASN00086071,20140604,TMAX,186,NA,NA,a,NA
ASN00086071,20140604,TMIN,108,NA,NA,a,NA
ASN00086071,20140604,PRCP,30,NA,NA,a,NA
ASN00086071,20140605,TMAX,171,NA,NA,a,NA
ASN00086071,20140605,TMIN,119,NA,NA,a,NA
ASN00086071,20140605,PRCP,52,NA,NA,a,NA
ASN00086071,20140606,TMAX,166,NA,NA,a,NA
ASN00086071,20140606,TMIN,85,NA,NA,a,NA
ASN00086071,20140606,PRCP,8,NA,NA,a,NA
ASN00086071,20140607,TMAX,175,NA,NA,a,NA
ASN00086071,20140607,TMIN,105,NA,NA,a,NA
ASN00086071,20140608,TMAX,159,NA,NA,a,NA
ASN00086071,20140608,TMIN,112,NA,NA,a,NA
ASN00086071,20140609,TMAX,156,NA,NA,a,NA
ASN00086071,20140609,TMIN,86,NA,NA,a,NA
ASN00086071,20140610,TMAX,190,NA,NA,a,NA
ASN00086071,20140610,TMIN,97,NA,NA,a,NA
ASN00086071,20140610,PRCP,0,NA,NA,a,NA
ASN00086071,20140611,TMAX,166,NA,NA,a,NA
ASN00086071,20140611,TMIN,69,NA,NA,a,NA
ASN00086071,20140611,PRCP,0,NA,NA,a,NA
ASN00086071,20140612,TMAX,163,NA,NA,a,NA
ASN00086071,20140612,TMIN,92,NA,NA,a,NA
ASN00086071,20140612,PRCP,0,NA,NA,a,NA
ASN00086071,20140613,TMAX,170,NA,NA,a,NA
ASN00086071,20140613,TMIN,122,NA,NA,a,NA
ASN00086071,20140613,PRCP,58,NA,NA,a,NA
ASN00086071,20140614,TMAX,158,NA,NA,a,NA
ASN00086071,20140614,TMIN,103,NA,NA,a,NA
ASN00086071,20140615,TMAX,164,NA,NA,a,NA
ASN00086071,20140615,TMIN,99,NA,NA,a,NA
ASN00086071,20140616,TMAX,170,NA,NA,a,NA
ASN00086071,20140616,TMIN,104,NA,NA,a,NA
ASN00086071,20140616,PRCP,4,NA,NA,a,NA
ASN00086071,20140617,TMAX,163,NA,NA,a,NA
ASN00086071,20140617,TMIN,101,NA,NA,a,NA
ASN00086071,20140617,PRCP,22,NA,NA,a,NA
ASN00086071,20140618,TMAX,143,NA,NA,a,NA
ASN00086071,20140618,TMIN,111,NA,NA,a,NA
ASN00086071,20140618,PRCP,0,NA,NA,a,NA
ASN00086071,20140619,TMAX,123,NA,NA,a,NA
ASN00086071,20140619,TMIN,80,NA,NA,a,NA
ASN00086071,20140619,PRCP,0,NA,NA,a,NA
ASN00086071,20140620,TMAX,155,NA,NA,a,NA
ASN00086071,20140620,TMIN,93,NA,NA,a,NA
ASN00086071,20140620,PRCP,0,NA,NA,a,NA
ASN00086071,20140621,TMAX,157,NA,NA,a,NA
ASN00086071,20140621,TMIN,113,NA,NA,a,NA
ASN00086071,20140621,PRCP,0,NA,NA,a,NA
ASN00086071,20140622,TMAX,158,NA,NA,a,NA
ASN00086071,20140622,TMIN,77,NA,NA,a,NA
ASN00086071,20140622,PRCP,0,NA,NA,a,NA
ASN00086071,20140623,TMAX,147,NA,NA,a,NA
ASN00086071,20140623,TMIN,85,NA,NA,a,NA
ASN00086071,20140623,PRCP,0,NA,NA,a,NA
ASN00086071,20140624,TMAX,145,NA,NA,a,NA
ASN00086071,20140624,TMIN,71,NA,NA,a,NA
ASN00086071,20140624,PRCP,46,NA,NA,a,NA
ASN00086071,20140625,TMAX,160,NA,NA,a,NA
ASN00086071,20140625,TMIN,86,NA,NA,a,NA
ASN00086071,20140625,PRCP,62,NA,NA,a,NA
ASN00086071,20140626,TMAX,168,NA,NA,a,NA
ASN00086071,20140626,TMIN,112,NA,NA,a,NA
ASN00086071,20140626,PRCP,6,NA,NA,a,NA
ASN00086071,20140627,TMAX,147,NA,NA,a,NA
ASN00086071,20140627,TMIN,110,NA,NA,a,NA
ASN00086071,20140627,PRCP,0,NA,NA,a,NA
ASN00086071,20140628,TMAX,130,NA,NA,a,NA
ASN00086071,20140628,TMIN,96,NA,NA,a,NA
ASN00086071,20140628,PRCP,0,NA,NA,a,NA
ASN00086071,20140629,TMAX,113,NA,NA,a,NA
ASN00086071,20140629,TMIN,88,NA,NA,a,NA
ASN00086071,20140629,PRCP,0,NA,NA,a,NA
ASN00086071,20140630,TMAX,133,NA,NA,a,NA
ASN00086071,20140630,TMIN,65,NA,NA,a,NA
ASN00086071,20140630,PRCP,112,NA,NA,a,NA
ASN00086071,20140701,TMAX,134,NA,NA,a,NA
ASN00086071,20140701,TMIN,83,NA,NA,a,NA
ASN00086071,20140701,PRCP,4,NA,NA,a,NA
ASN00086071,20140702,TMAX,173,NA,NA,a,NA
ASN00086071,20140702,TMIN,108,NA,NA,a,NA
ASN00086071,20140702,PRCP,0,NA,NA,a,NA
ASN00086071,20140703,TMAX,127,NA,NA,a,NA
ASN00086071,20140703,TMIN,77,NA,NA,a,NA
ASN00086071,20140703,PRCP,0,NA,NA,a,NA
ASN00086071,20140704,TMAX,129,NA,NA,a,NA
ASN00086071,20140704,TMIN,82,NA,NA,a,NA
ASN00086071,20140704,PRCP,0,NA,NA,a,NA
ASN00086071,20140705,TMAX,154,NA,NA,a,NA
ASN00086071,20140705,TMIN,86,NA,NA,a,NA
ASN00086071,20140706,TMAX,141,NA,NA,a,NA
ASN00086071,20140706,TMIN,103,NA,NA,a,NA
ASN00086071,20140707,TMAX,160,NA,NA,a,NA
ASN00086071,20140707,TMIN,90,NA,NA,a,NA
ASN00086071,20140707,PRCP,4,NA,NA,a,NA
ASN00086071,20140708,TMAX,149,NA,NA,a,NA
ASN00086071,20140708,TMIN,92,NA,NA,a,NA
ASN00086071,20140708,PRCP,0,NA,NA,a,NA
ASN00086071,20140709,TMAX,112,NA,NA,a,NA
ASN00086071,20140709,TMIN,93,NA,NA,a,NA
ASN00086071,20140709,PRCP,2,NA,NA,a,NA
ASN00086071,20140710,TMAX,156,NA,NA,a,NA
ASN00086071,20140710,TMIN,77,NA,NA,a,NA
ASN00086071,20140710,PRCP,46,NA,NA,a,NA
ASN00086071,20140711,TMAX,144,NA,NA,a,NA
ASN00086071,20140711,TMIN,80,NA,NA,a,NA
ASN00086071,20140711,PRCP,2,NA,NA,a,NA
ASN00086071,20140712,TMAX,116,NA,NA,a,NA
ASN00086071,20140712,TMIN,72,NA,NA,a,NA
ASN00086071,20140713,TMAX,150,NA,NA,a,NA
ASN00086071,20140713,TMIN,52,NA,NA,a,NA
ASN00086071,20140714,TMAX,134,NA,NA,a,NA
ASN00086071,20140714,TMIN,69,NA,NA,a,NA
ASN00086071,20140714,PRCP,0,NA,NA,a,NA
ASN00086071,20140715,TMAX,131,NA,NA,a,NA
ASN00086071,20140715,TMIN,83,NA,NA,a,NA
ASN00086071,20140715,PRCP,0,NA,NA,a,NA
ASN00086071,20140716,TMAX,147,NA,NA,a,NA
ASN00086071,20140716,TMIN,97,NA,NA,a,NA
ASN00086071,20140716,PRCP,22,NA,NA,a,NA
ASN00086071,20140717,TMAX,123,NA,NA,a,NA
ASN00086071,20140717,TMIN,88,NA,NA,a,NA
ASN00086071,20140717,PRCP,0,NA,NA,a,NA
ASN00086071,20140718,TMAX,143,NA,NA,a,NA
ASN00086071,20140718,TMIN,59,NA,NA,a,NA
ASN00086071,20140718,PRCP,30,NA,NA,a,NA
ASN00086071,20140719,TMAX,135,NA,NA,a,NA
ASN00086071,20140719,TMIN,85,NA,NA,a,NA
ASN00086071,20140720,TMAX,137,NA,NA,a,NA
ASN00086071,20140720,TMIN,79,NA,NA,a,NA
ASN00086071,20140721,TMAX,132,NA,NA,a,NA
ASN00086071,20140721,TMIN,49,NA,NA,a,NA
ASN00086071,20140721,PRCP,0,NA,NA,a,NA
ASN00086071,20140722,TMAX,125,NA,NA,a,NA
ASN00086071,20140722,TMIN,56,NA,NA,a,NA
ASN00086071,20140722,PRCP,0,NA,NA,a,NA
ASN00086071,20140723,TMAX,137,NA,NA,a,NA
ASN00086071,20140723,TMIN,45,NA,NA,a,NA
ASN00086071,20140723,PRCP,0,NA,NA,a,NA
ASN00086071,20140724,TMAX,150,NA,NA,a,NA
ASN00086071,20140724,TMIN,45,NA,NA,a,NA
ASN00086071,20140724,PRCP,0,NA,NA,a,NA
ASN00086071,20140725,TMAX,161,NA,NA,a,NA
ASN00086071,20140725,TMIN,88,NA,NA,a,NA
ASN00086071,20140726,TMAX,153,NA,NA,a,NA
ASN00086071,20140726,TMIN,123,NA,NA,a,NA
ASN00086071,20140727,TMAX,170,NA,NA,a,NA
ASN00086071,20140727,TMIN,70,NA,NA,a,NA
ASN00086071,20140728,TMAX,169,NA,NA,a,NA
ASN00086071,20140728,TMIN,97,NA,NA,a,NA
ASN00086071,20140728,PRCP,0,NA,NA,a,NA
ASN00086071,20140729,TMAX,165,NA,NA,a,NA
ASN00086071,20140729,TMIN,114,NA,NA,a,NA
ASN00086071,20140729,PRCP,0,NA,NA,a,NA
ASN00086071,20140730,TMAX,191,NA,NA,a,NA
ASN00086071,20140730,TMIN,119,NA,NA,a,NA
ASN00086071,20140730,PRCP,0,NA,NA,a,NA
ASN00086071,20140731,TMAX,199,NA,NA,a,NA
ASN00086071,20140731,TMIN,137,NA,NA,a,NA
ASN00086071,20140731,PRCP,0,NA,NA,a,NA
ASN00086071,20140801,TMAX,103,NA,NA,a,NA
ASN00086071,20140801,TMIN,60,NA,NA,a,NA
ASN00086071,20140801,PRCP,66,NA,NA,a,NA
ASN00086071,20140802,TMAX,136,NA,NA,a,NA
ASN00086071,20140802,TMIN,47,NA,NA,a,NA
ASN00086071,20140803,TMAX,148,NA,NA,a,NA
ASN00086071,20140803,TMIN,14,NA,NA,a,NA
ASN00086071,20140804,TMAX,153,NA,NA,a,NA
ASN00086071,20140804,TMIN,18,NA,NA,a,NA
ASN00086071,20140805,TMAX,168,NA,NA,a,NA
ASN00086071,20140805,TMIN,44,NA,NA,a,NA
ASN00086071,20140805,PRCP,0,NA,NA,a,NA
ASN00086071,20140806,TMAX,165,NA,NA,a,NA
ASN00086071,20140806,TMIN,106,NA,NA,a,NA
ASN00086071,20140806,PRCP,0,NA,NA,a,NA
ASN00086071,20140807,TMAX,140,NA,NA,a,NA
ASN00086071,20140807,TMIN,107,NA,NA,a,NA
ASN00086071,20140807,PRCP,8,NA,NA,a,NA
ASN00086071,20140808,TMAX,164,NA,NA,a,NA
ASN00086071,20140808,TMIN,107,NA,NA,a,NA
ASN00086071,20140808,PRCP,36,NA,NA,a,NA
ASN00086071,20140809,TMAX,151,NA,NA,a,NA
ASN00086071,20140809,TMIN,81,NA,NA,a,NA
ASN00086071,20140810,TMAX,140,NA,NA,a,NA
ASN00086071,20140810,TMIN,94,NA,NA,a,NA
ASN00086071,20140811,TMAX,136,NA,NA,a,NA
ASN00086071,20140811,TMIN,58,NA,NA,a,NA
ASN00086071,20140811,PRCP,64,NA,NA,a,NA
ASN00086071,20140812,TMAX,130,NA,NA,a,NA
ASN00086071,20140812,TMIN,64,NA,NA,a,NA
ASN00086071,20140812,PRCP,6,NA,NA,a,NA
ASN00086071,20140813,TMAX,157,NA,NA,a,NA
ASN00086071,20140813,TMIN,81,NA,NA,a,NA
ASN00086071,20140813,PRCP,0,NA,NA,a,NA
ASN00086071,20140814,TMAX,151,NA,NA,a,NA
ASN00086071,20140814,TMIN,100,NA,NA,a,NA
ASN00086071,20140814,PRCP,4,NA,NA,a,NA
ASN00086071,20140815,TMAX,175,NA,NA,a,NA
ASN00086071,20140815,TMIN,40,NA,NA,a,NA
ASN00086071,20140815,PRCP,0,NA,NA,a,NA
ASN00086071,20140816,TMAX,134,NA,NA,a,NA
ASN00086071,20140816,TMIN,59,NA,NA,a,NA
ASN00086071,20140816,PRCP,0,NA,NA,a,NA
ASN00086071,20140817,TMAX,167,NA,NA,a,NA
ASN00086071,20140817,TMIN,75,NA,NA,a,NA
ASN00086071,20140817,PRCP,0,NA,NA,a,NA
ASN00086071,20140818,TMAX,136,NA,NA,a,NA
ASN00086071,20140818,TMIN,99,NA,NA,a,NA
ASN00086071,20140818,PRCP,0,NA,NA,a,NA
ASN00086071,20140819,TMAX,139,NA,NA,a,NA
ASN00086071,20140819,TMIN,107,NA,NA,a,NA
ASN00086071,20140819,PRCP,12,NA,NA,a,NA
ASN00086071,20140820,TMAX,136,NA,NA,a,NA
ASN00086071,20140820,TMIN,102,NA,NA,a,NA
ASN00086071,20140820,PRCP,0,NA,NA,a,NA
ASN00086071,20140821,TMAX,181,NA,NA,a,NA
ASN00086071,20140821,TMIN,84,NA,NA,a,NA
ASN00086071,20140821,PRCP,0,NA,NA,a,NA
ASN00086071,20140822,TMAX,212,NA,NA,a,NA
ASN00086071,20140822,TMIN,72,NA,NA,a,NA
ASN00086071,20140822,PRCP,0,NA,NA,a,NA
ASN00086071,20140823,TMAX,205,NA,NA,a,NA
ASN00086071,20140823,TMIN,73,NA,NA,a,NA
ASN00086071,20140824,TMAX,163,NA,NA,a,NA
ASN00086071,20140824,TMIN,110,NA,NA,a,NA
ASN00086071,20140825,TMAX,167,NA,NA,a,NA
ASN00086071,20140825,TMIN,107,NA,NA,a,NA
ASN00086071,20140825,PRCP,10,NA,NA,a,NA
ASN00086071,20140826,TMAX,194,NA,NA,a,NA
ASN00086071,20140826,TMIN,78,NA,NA,a,NA
ASN00086071,20140826,PRCP,0,NA,NA,a,NA
ASN00086071,20140827,TMAX,199,NA,NA,a,NA
ASN00086071,20140827,TMIN,71,NA,NA,a,NA
ASN00086071,20140827,PRCP,0,NA,NA,a,NA
ASN00086071,20140828,TMAX,202,NA,NA,a,NA
ASN00086071,20140828,TMIN,81,NA,NA,a,NA
ASN00086071,20140828,PRCP,0,NA,NA,a,NA
ASN00086071,20140829,TMAX,153,NA,NA,a,NA
ASN00086071,20140829,TMIN,80,NA,NA,a,NA
ASN00086071,20140829,PRCP,0,NA,NA,a,NA
ASN00086071,20140830,TMAX,214,NA,NA,a,NA
ASN00086071,20140830,TMIN,112,NA,NA,a,NA
ASN00086071,20140830,PRCP,0,NA,NA,a,NA
ASN00086071,20140831,TMAX,216,NA,NA,a,NA
ASN00086071,20140831,TMIN,108,NA,NA,a,NA
ASN00086071,20140831,PRCP,0,NA,NA,a,NA
ASN00086071,20140901,TMAX,154,NA,NA,a,NA
ASN00086071,20140901,TMIN,150,NA,NA,a,NA
ASN00086071,20140901,PRCP,0,NA,NA,a,NA
ASN00086071,20140902,TMAX,164,NA,NA,a,NA
ASN00086071,20140902,TMIN,91,NA,NA,a,NA
ASN00086071,20140902,PRCP,104,NA,NA,a,NA
ASN00086071,20140903,TMAX,154,NA,NA,a,NA
ASN00086071,20140903,TMIN,78,NA,NA,a,NA
ASN00086071,20140903,PRCP,4,NA,NA,a,NA
ASN00086071,20140904,TMAX,164,NA,NA,a,NA
ASN00086071,20140904,TMIN,57,NA,NA,a,NA
ASN00086071,20140904,PRCP,0,NA,NA,a,NA
ASN00086071,20140905,TMAX,169,NA,NA,a,NA
ASN00086071,20140905,TMIN,50,NA,NA,a,NA
ASN00086071,20140905,PRCP,0,NA,NA,a,NA
ASN00086071,20140906,TMAX,194,NA,NA,a,NA
ASN00086071,20140906,TMIN,63,NA,NA,a,NA
ASN00086071,20140906,PRCP,0,NA,NA,a,NA
ASN00086071,20140907,TMAX,212,NA,NA,a,NA
ASN00086071,20140907,TMIN,66,NA,NA,a,NA
ASN00086071,20140907,PRCP,0,NA,NA,a,NA
ASN00086071,20140908,TMAX,212,NA,NA,a,NA
ASN00086071,20140908,TMIN,108,NA,NA,a,NA
ASN00086071,20140908,PRCP,0,NA,NA,a,NA
ASN00086071,20140909,TMAX,204,NA,NA,a,NA
ASN00086071,20140909,TMIN,156,NA,NA,a,NA
ASN00086071,20140909,PRCP,0,NA,NA,a,NA
ASN00086071,20140910,TMAX,197,NA,NA,a,NA
ASN00086071,20140910,TMIN,114,NA,NA,a,NA
ASN00086071,20140910,PRCP,20,NA,NA,a,NA
ASN00086071,20140911,TMAX,174,NA,NA,a,NA
ASN00086071,20140911,TMIN,115,NA,NA,a,NA
ASN00086071,20140911,PRCP,30,NA,NA,a,NA
ASN00086071,20140912,TMAX,163,NA,NA,a,NA
ASN00086071,20140912,TMIN,63,NA,NA,a,NA
ASN00086071,20140913,TMAX,189,NA,NA,a,NA
ASN00086071,20140913,TMIN,66,NA,NA,a,NA
ASN00086071,20140914,TMAX,209,NA,NA,a,NA
ASN00086071,20140914,TMIN,73,NA,NA,a,NA
ASN00086071,20140915,TMAX,187,NA,NA,a,NA
ASN00086071,20140915,TMIN,93,NA,NA,a,NA
ASN00086071,20140915,PRCP,0,NA,NA,a,NA
ASN00086071,20140916,TMAX,150,NA,NA,a,NA
ASN00086071,20140916,TMIN,112,NA,NA,a,NA
ASN00086071,20140916,PRCP,0,NA,NA,a,NA
ASN00086071,20140917,TMAX,167,NA,NA,a,NA
ASN00086071,20140917,TMIN,89,NA,NA,a,NA
ASN00086071,20140917,PRCP,32,NA,NA,a,NA
ASN00086071,20140918,TMAX,140,NA,NA,a,NA
ASN00086071,20140918,TMIN,77,NA,NA,a,NA
ASN00086071,20140918,PRCP,4,NA,NA,a,NA
ASN00086071,20140919,TMAX,157,NA,NA,a,NA
ASN00086071,20140919,TMIN,86,NA,NA,a,NA
ASN00086071,20140919,PRCP,14,NA,NA,a,NA
ASN00086071,20140920,TMAX,175,NA,NA,a,NA
ASN00086071,20140920,TMIN,100,NA,NA,a,NA
ASN00086071,20140920,PRCP,0,NA,NA,a,NA
ASN00086071,20140921,TMAX,175,NA,NA,a,NA
ASN00086071,20140921,TMIN,117,NA,NA,a,NA
ASN00086071,20140921,PRCP,0,NA,NA,a,NA
ASN00086071,20140922,TMAX,237,NA,NA,a,NA
ASN00086071,20140922,TMIN,56,NA,NA,a,NA
ASN00086071,20140922,PRCP,0,NA,NA,a,NA
ASN00086071,20140923,TMAX,258,NA,NA,a,NA
ASN00086071,20140923,TMIN,102,NA,NA,a,NA
ASN00086071,20140923,PRCP,0,NA,NA,a,NA
ASN00086071,20140924,TMAX,237,NA,NA,a,NA
ASN00086071,20140924,TMIN,152,NA,NA,a,NA
ASN00086071,20140924,PRCP,0,NA,NA,a,NA
ASN00086071,20140925,TMAX,171,NA,NA,a,NA
ASN00086071,20140925,TMIN,136,NA,NA,a,NA
ASN00086071,20140925,PRCP,132,NA,NA,a,NA
ASN00086071,20140926,TMAX,195,NA,NA,a,NA
ASN00086071,20140926,TMIN,107,NA,NA,a,NA
ASN00086071,20140926,PRCP,0,NA,NA,a,NA
ASN00086071,20140927,TMAX,234,NA,NA,a,NA
ASN00086071,20140927,TMIN,88,NA,NA,a,NA
ASN00086071,20140927,PRCP,0,NA,NA,a,NA
ASN00086071,20140928,TMAX,280,NA,NA,a,NA
ASN00086071,20140928,TMIN,155,NA,NA,a,NA
ASN00086071,20140928,PRCP,0,NA,NA,a,NA
ASN00086071,20140929,TMAX,236,NA,NA,a,NA
ASN00086071,20140929,TMIN,144,NA,NA,a,NA
ASN00086071,20140929,PRCP,0,NA,NA,a,NA
ASN00086071,20140930,TMAX,242,NA,NA,a,NA
ASN00086071,20140930,TMIN,142,NA,NA,a,NA
ASN00086071,20140930,PRCP,0,NA,NA,a,NA
ASN00086071,20141001,TMAX,166,NA,NA,a,NA
ASN00086071,20141001,TMIN,71,NA,NA,a,NA
ASN00086071,20141001,PRCP,22,NA,NA,a,NA
ASN00086071,20141002,TMAX,179,NA,NA,a,NA
ASN00086071,20141002,TMIN,94,NA,NA,a,NA
ASN00086071,20141002,PRCP,2,NA,NA,a,NA
ASN00086071,20141003,TMAX,194,NA,NA,a,NA
ASN00086071,20141003,TMIN,108,NA,NA,a,NA
ASN00086071,20141003,PRCP,4,NA,NA,a,NA
ASN00086071,20141004,TMAX,265,NA,NA,a,NA
ASN00086071,20141004,TMIN,90,NA,NA,a,NA
ASN00086071,20141004,PRCP,0,NA,NA,a,NA
ASN00086071,20141005,TMAX,195,NA,NA,a,NA
ASN00086071,20141005,TMIN,139,NA,NA,a,NA
ASN00086071,20141005,PRCP,0,NA,NA,a,NA
ASN00086071,20141006,TMAX,253,NA,NA,a,NA
ASN00086071,20141006,TMIN,93,NA,NA,a,NA
ASN00086071,20141006,PRCP,0,NA,NA,a,NA
ASN00086071,20141007,TMAX,184,NA,NA,a,NA
ASN00086071,20141007,TMIN,122,NA,NA,a,NA
ASN00086071,20141007,PRCP,12,NA,NA,a,NA
ASN00086071,20141008,TMAX,188,NA,NA,a,NA
ASN00086071,20141008,TMIN,88,NA,NA,a,NA
ASN00086071,20141008,PRCP,8,NA,NA,a,NA
ASN00086071,20141009,TMAX,233,NA,NA,a,NA
ASN00086071,20141009,TMIN,98,NA,NA,a,NA
ASN00086071,20141009,PRCP,0,NA,NA,a,NA
ASN00086071,20141010,TMAX,249,NA,NA,a,NA
ASN00086071,20141010,TMIN,136,NA,NA,a,NA
ASN00086071,20141010,PRCP,0,NA,NA,a,NA
ASN00086071,20141011,TMAX,216,NA,NA,a,NA
ASN00086071,20141011,TMIN,139,NA,NA,a,NA
ASN00086071,20141011,PRCP,0,NA,NA,a,NA
ASN00086071,20141012,TMAX,300,NA,NA,a,NA
ASN00086071,20141012,TMIN,103,NA,NA,a,NA
ASN00086071,20141012,PRCP,0,NA,NA,a,NA
ASN00086071,20141013,TMAX,167,NA,NA,a,NA
ASN00086071,20141013,TMIN,102,NA,NA,a,NA
ASN00086071,20141013,PRCP,54,NA,NA,a,NA
ASN00086071,20141014,TMAX,173,NA,NA,a,NA
ASN00086071,20141014,TMIN,86,NA,NA,a,NA
ASN00086071,20141014,PRCP,74,NA,NA,a,NA
ASN00086071,20141015,TMAX,175,NA,NA,a,NA
ASN00086071,20141015,TMIN,84,NA,NA,a,NA
ASN00086071,20141015,PRCP,0,NA,NA,a,NA
ASN00086071,20141016,TMAX,172,NA,NA,a,NA
ASN00086071,20141016,TMIN,108,NA,NA,a,NA
ASN00086071,20141016,PRCP,0,NA,NA,a,NA
ASN00086071,20141017,TMAX,184,NA,NA,a,NA
ASN00086071,20141017,TMIN,106,NA,NA,a,NA
ASN00086071,20141017,PRCP,46,NA,NA,a,NA
ASN00086071,20141018,TMAX,244,NA,NA,a,NA
ASN00086071,20141018,TMIN,87,NA,NA,a,NA
ASN00086071,20141018,PRCP,0,NA,NA,a,NA
ASN00086071,20141019,TMAX,291,NA,NA,a,NA
ASN00086071,20141019,TMIN,147,NA,NA,a,NA
ASN00086071,20141019,PRCP,0,NA,NA,a,NA
ASN00086071,20141020,TMAX,212,NA,NA,a,NA
ASN00086071,20141020,TMIN,108,NA,NA,a,NA
ASN00086071,20141020,PRCP,0,NA,NA,a,NA
ASN00086071,20141021,TMAX,291,NA,NA,a,NA
ASN00086071,20141021,TMIN,83,NA,NA,a,NA
ASN00086071,20141021,PRCP,0,NA,NA,a,NA
ASN00086071,20141022,TMAX,318,NA,NA,a,NA
ASN00086071,20141022,TMIN,140,NA,NA,a,NA
ASN00086071,20141022,PRCP,0,NA,NA,a,NA
ASN00086071,20141023,TMAX,227,NA,NA,a,NA
ASN00086071,20141023,TMIN,152,NA,NA,a,NA
ASN00086071,20141023,PRCP,0,NA,NA,a,NA
ASN00086071,20141024,TMAX,306,NA,NA,a,NA
ASN00086071,20141024,TMIN,152,NA,NA,a,NA
ASN00086071,20141024,PRCP,0,NA,NA,a,NA
ASN00086071,20141025,TMAX,203,NA,NA,a,NA
ASN00086071,20141025,TMIN,146,NA,NA,a,NA
ASN00086071,20141025,PRCP,0,NA,NA,a,NA
ASN00086071,20141026,TMAX,246,NA,NA,a,NA
ASN00086071,20141026,TMIN,139,NA,NA,a,NA
ASN00086071,20141026,PRCP,0,NA,NA,a,NA
ASN00086071,20141027,TMAX,200,NA,NA,a,NA
ASN00086071,20141027,TMIN,138,NA,NA,a,NA
ASN00086071,20141027,PRCP,256,NA,NA,a,NA
ASN00086071,20141028,TMAX,205,NA,NA,a,NA
ASN00086071,20141028,TMIN,115,NA,NA,a,NA
ASN00086071,20141028,PRCP,36,NA,NA,a,NA
ASN00086071,20141029,TMAX,232,NA,NA,a,NA
ASN00086071,20141029,TMIN,109,NA,NA,a,NA
ASN00086071,20141029,PRCP,6,NA,NA,a,NA
ASN00086071,20141030,TMAX,223,NA,NA,a,NA
ASN00086071,20141030,TMIN,137,NA,NA,a,NA
ASN00086071,20141030,PRCP,0,NA,NA,a,NA
ASN00086071,20141031,TMAX,329,NA,NA,a,NA
ASN00086071,20141031,TMIN,108,NA,NA,a,NA
ASN00086071,20141031,PRCP,2,NA,NA,a,NA
ASN00086071,20141101,TMAX,179,NA,NA,a,NA
ASN00086071,20141101,TMIN,136,NA,NA,a,NA
ASN00086071,20141102,TMAX,168,NA,NA,a,NA
ASN00086071,20141102,TMIN,90,NA,NA,a,NA
ASN00086071,20141103,TMAX,233,NA,NA,a,NA
ASN00086071,20141103,TMIN,105,NA,NA,a,NA
ASN00086071,20141104,TMAX,294,NA,NA,a,NA
ASN00086071,20141104,TMIN,133,NA,NA,a,NA
ASN00086071,20141105,TMAX,188,NA,NA,a,NA
ASN00086071,20141105,TMIN,130,NA,NA,a,NA
ASN00086071,20141106,TMAX,239,NA,NA,a,NA
ASN00086071,20141106,TMIN,110,NA,NA,a,NA
ASN00086071,20141107,TMAX,330,NA,NA,a,NA
ASN00086071,20141107,TMIN,116,NA,NA,a,NA
ASN00086071,20141107,DAPR,7,NA,NA,a,NA
ASN00086071,20141107,DWPR,7,NA,NA,a,NA
ASN00086071,20141107,MDPR,52,NA,NA,a,NA
ASN00086071,20141108,TMAX,352,NA,NA,a,NA
ASN00086071,20141108,TMIN,193,NA,NA,a,NA
ASN00086071,20141108,PRCP,0,NA,NA,a,NA
ASN00086071,20141109,TMAX,200,NA,NA,a,NA
ASN00086071,20141109,TMIN,131,NA,NA,a,NA
ASN00086071,20141109,PRCP,0,NA,NA,a,NA
ASN00086071,20141110,TMAX,211,NA,NA,a,NA
ASN00086071,20141110,TMIN,116,NA,NA,a,NA
ASN00086071,20141110,PRCP,6,NA,NA,a,NA
ASN00086071,20141111,TMAX,192,NA,NA,a,NA
ASN00086071,20141111,TMIN,128,NA,NA,a,NA
ASN00086071,20141111,PRCP,0,NA,NA,a,NA
ASN00086071,20141112,TMAX,251,NA,NA,a,NA
ASN00086071,20141112,TMIN,95,NA,NA,a,NA
ASN00086071,20141112,PRCP,0,NA,NA,a,NA
ASN00086071,20141113,TMAX,313,NA,NA,a,NA
ASN00086071,20141113,TMIN,133,NA,NA,a,NA
ASN00086071,20141113,PRCP,0,NA,NA,a,NA
ASN00086071,20141114,TMAX,209,NA,NA,a,NA
ASN00086071,20141114,TMIN,189,NA,NA,a,NA
ASN00086071,20141114,PRCP,0,NA,NA,a,NA
ASN00086071,20141115,TMAX,181,NA,NA,a,NA
